Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
7:15:00 PM,17.0,Tuesday,58.0,11,14.0,24,107.0,normal
7:30:00 PM,17.0,Tuesday,76.0,22,10.0,9,117.0,normal
7:45:00 PM,17.0,Tuesday,66.0,6,12.0,33,117.0,high
8:00:00 PM,17.0,Tuesday,61.0,23,13.0,18,115.0,normal
8:15:00 PM,17.0,Tuesday,93.0,6,15.0,17,131.0,normal
8:30:00 PM,17.0,Tuesday,51.0,11,16.0,26,104.0,normal
8:45:00 PM,17.0,Tuesday,86.0,6,12.0,9,113.0,normal
9:00:00 PM,17.0,Tuesday,77.0,15,12.0,29,133.0,high
9:15:00 PM,17.0,Tuesday,84.0,15,16.0,8,123.0,normal
9:30:00 PM,17.0,Tuesday,103.0,12,15.0,10,140.0,normal
9:45:00 PM,17.0,Tuesday,60.0,9,11.0,27,107.0,normal
10:00:00 PM,17.0,Tuesday,14.0,1,1.0,22,38.0,normal
10:15:00 PM,17.0,Tuesday,14.0,2,0.0,35,51.0,normal
10:30:00 PM,17.0,Tuesday,13.0,1,1.0,31,46.0,normal
10:45:00 PM,17.0,Tuesday,19.0,0,1.0,22,42.0,normal
11:00:00 PM,17.0,Tuesday,13.0,4,0.0,28,45.0,normal
11:15:00 PM,17.0,Tuesday,13.0,1,0.0,26,40.0,normal
11:30:00 PM,17.0,Tuesday,12.0,0,1.0,34,47.0,normal
11:45:00 PM,17.0,Tuesday,20.0,1,1.0,38,60.0,normal
12:00:00 AM,18.0,Wednesday,12.0,3,0.0,38,53.0,normal
12:15:00 AM,18.0,Wednesday,12.0,1,0.0,40,53.0,normal
12:30:00 AM,18.0,Wednesday,20.0,5,0.0,10,35.0,low
12:45:00 AM,18.0,Wednesday,12.0,4,1.0,27,44.0,normal
1:00:00 AM,18.0,Wednesday,15.0,5,0.0,21,41.0,normal
1:15:00 AM,18.0,Wednesday,19.0,2,0.0,30,51.0,normal
1:30:00 AM,18.0,Wednesday,11.0,0,1.0,40,52.0,normal
1:45:00 AM,18.0,Wednesday,15.0,3,0.0,35,53.0,normal
2:00:00 AM,18.0,Wednesday,15.0,0,1.0,37,53.0,normal
2:15:00 AM,18.0,Wednesday,16.0,2,0.0,37,55.0,normal
2:30:00 AM,18.0,Wednesday,10.0,0,1.0,24,35.0,normal
2:45:00 AM,18.0,Wednesday,12.0,0,1.0,31,44.0,normal
3:00:00 AM,18.0,Wednesday,15.0,1,1.0,36,53.0,normal
3:15:00 AM,18.0,Wednesday,14.0,5,0.0,17,36.0,normal
3:30:00 AM,18.0,Wednesday,17.0,3,1.0,38,59.0,normal
3:45:00 AM,18.0,Wednesday,19.0,0,0.0,18,37.0,normal
4:00:00 AM,18.0,Wednesday,18.0,5,1.0,30,54.0,normal
4:15:00 AM,18.0,Wednesday,119.0,12,6.0,4,141.0,normal
4:30:00 AM,18.0,Wednesday,74.0,28,1.0,13,116.0,normal
4:45:00 AM,18.0,Wednesday,101.0,26,10.0,0,137.0,normal
5:00:00 AM,18.0,Wednesday,99.0,4,7.0,19,129.0,normal
5:15:00 AM,18.0,Wednesday,99.0,18,7.0,5,129.0,normal
5:30:00 AM,18.0,Wednesday,102.0,24,2.0,8,136.0,normal
5:45:00 AM,18.0,Wednesday,50.0,4,6.0,13,73.0,normal
6:00:00 AM,18.0,Wednesday,128.0,11,46.0,4,189.0,heavy
6:15:00 AM,18.0,Wednesday,129.0,39,43.0,0,211.0,heavy
6:30:00 AM,18.0,Wednesday,129.0,27,38.0,0,194.0,heavy
6:45:00 AM,18.0,Wednesday,113.0,24,22.0,2,161.0,normal
7:00:00 AM,18.0,Wednesday,141.0,15,21.0,5,182.0,heavy
7:15:00 AM,18.0,Wednesday,120.0,22,29.0,1,172.0,heavy
7:30:00 AM,18.0,Wednesday,141.0,24,47.0,4,216.0,heavy
7:45:00 AM,18.0,Wednesday,149.0,24,33.0,1,207.0,heavy
8:00:00 AM,18.0,Wednesday,140.0,40,36.0,1,217.0,heavy
8:15:00 AM,18.0,Wednesday,140.0,20,36.0,0,196.0,heavy
8:30:00 AM,18.0,Wednesday,107.0,13,31.0,4,155.0,high
8:45:00 AM,18.0,Wednesday,141.0,15,32.0,4,192.0,heavy
9:00:00 AM,18.0,Wednesday,120.0,27,38.0,4,189.0,heavy
9:15:00 AM,18.0,Wednesday,70.0,14,21.0,5,110.0,normal
9:30:00 AM,18.0,Wednesday,55.0,24,16.0,21,116.0,high
9:45:00 AM,18.0,Wednesday,52.0,18,22.0,16,108.0,normal
10:00:00 AM,18.0,Wednesday,65.0,4,19.0,21,109.0,normal
10:15:00 AM,18.0,Wednesday,54.0,10,30.0,28,122.0,high
10:30:00 AM,18.0,Wednesday,37.0,3,32.0,18,90.0,normal
10:45:00 AM,18.0,Wednesday,23.0,3,37.0,18,81.0,normal
11:00:00 AM,18.0,Wednesday,43.0,7,7.0,29,86.0,normal
11:15:00 AM,18.0,Wednesday,22.0,6,13.0,24,65.0,normal
11:30:00 AM,18.0,Wednesday,21.0,10,6.0,30,67.0,normal
11:45:00 AM,18.0,Wednesday,48.0,8,11.0,22,89.0,normal
12:00:00 PM,18.0,Wednesday,35.0,5,12.0,20,72.0,normal
12:15:00 PM,18.0,Wednesday,69.0,5,13.0,22,109.0,normal
12:30:00 PM,18.0,Wednesday,22.0,9,10.0,21,62.0,normal
12:45:00 PM,18.0,Wednesday,46.0,5,9.0,23,83.0,normal
1:00:00 PM,18.0,Wednesday,49.0,5,11.0,21,86.0,normal
1:15:00 PM,18.0,Wednesday,29.0,18,29.0,20,96.0,normal
1:30:00 PM,18.0,Wednesday,96.0,23,31.0,14,164.0,high
1:45:00 PM,18.0,Wednesday,100.0,27,23.0,16,166.0,normal
2:00:00 PM,18.0,Wednesday,96.0,22,36.0,5,159.0,high
2:15:00 PM,18.0,Wednesday,27.0,26,25.0,15,93.0,normal
2:30:00 PM,18.0,Wednesday,114.0,21,32.0,5,172.0,heavy
2:45:00 PM,18.0,Wednesday,74.0,27,34.0,10,145.0,high
3:00:00 PM,18.0,Wednesday,14.0,16,9.0,14,53.0,normal
3:15:00 PM,18.0,Wednesday,84.0,30,26.0,10,150.0,high
3:30:00 PM,18.0,Wednesday,96.0,19,14.0,18,147.0,normal
3:45:00 PM,18.0,Wednesday,40.0,15,28.0,5,88.0,normal
4:00:00 PM,18.0,Wednesday,110.0,15,46.0,5,176.0,heavy
4:15:00 PM,18.0,Wednesday,138.0,39,31.0,7,215.0,heavy
4:30:00 PM,18.0,Wednesday,118.0,32,32.0,10,192.0,heavy
4:45:00 PM,18.0,Wednesday,142.0,34,38.0,9,223.0,normal
5:00:00 PM,18.0,Wednesday,113.0,13,36.0,5,167.0,normal
5:15:00 PM,18.0,Wednesday,104.0,29,32.0,7,172.0,heavy
5:30:00 PM,18.0,Wednesday,134.0,39,21.0,9,203.0,heavy
5:45:00 PM,18.0,Wednesday,107.0,15,48.0,5,175.0,heavy
6:00:00 PM,18.0,Wednesday,139.0,25,43.0,7,214.0,heavy
6:15:00 PM,18.0,Wednesday,128.0,20,20.0,6,174.0,heavy
6:30:00 PM,18.0,Wednesday,101.0,13,47.0,10,171.0,heavy
6:45:00 PM,18.0,Wednesday,105.0,17,13.0,23,158.0,high
7:00:00 PM,18.0,Wednesday,103.0,14,13.0,9,139.0,normal
7:15:00 PM,18.0,Wednesday,51.0,23,15.0,13,102.0,normal
7:30:00 PM,18.0,Wednesday,84.0,10,16.0,20,130.0,normal
7:45:00 PM,18.0,Wednesday,97.0,25,19.0,24,165.0,high
8:00:00 PM,18.0,Wednesday,98.0,8,10.0,19,135.0,normal
8:15:00 PM,18.0,Wednesday,94.0,13,19.0,25,151.0,high
8:30:00 PM,18.0,Wednesday,105.0,25,11.0,35,176.0,heavy
8:45:00 PM,18.0,Wednesday,74.0,9,13.0,6,102.0,low
9:00:00 PM,18.0,Wednesday,57.0,18,13.0,28,116.0,high
9:15:00 PM,18.0,Wednesday,57.0,14,11.0,33,115.0,high
9:30:00 PM,18.0,Wednesday,84.0,23,19.0,15,141.0,normal
9:45:00 PM,18.0,Wednesday,105.0,14,16.0,33,168.0,heavy
10:00:00 PM,18.0,Wednesday,10.0,4,1.0,38,53.0,normal
10:15:00 PM,18.0,Wednesday,15.0,1,1.0,29,46.0,normal
10:30:00 PM,18.0,Wednesday,14.0,1,1.0,25,41.0,normal
10:45:00 PM,18.0,Wednesday,20.0,2,0.0,37,59.0,normal
11:00:00 PM,18.0,Wednesday,20.0,1,0.0,27,48.0,normal
11:15:00 PM,18.0,Wednesday,13.0,1,1.0,18,33.0,normal
11:30:00 PM,18.0,Wednesday,19.0,0,0.0,35,54.0,normal
11:45:00 PM,18.0,Wednesday,14.0,1,1.0,27,43.0,normal
12:00:00 AM,19.0,Thursday,13.0,5,0.0,12,30.0,low
12:15:00 AM,19.0,Thursday,18.0,5,0.0,12,35.0,low
12:30:00 AM,19.0,Thursday,10.0,3,1.0,32,46.0,normal
12:45:00 AM,19.0,Thursday,14.0,2,0.0,15,31.0,normal
1:00:00 AM,19.0,Thursday,16.0,3,0.0,15,34.0,normal
1:15:00 AM,19.0,Thursday,14.0,2,0.0,25,41.0,normal
1:30:00 AM,19.0,Thursday,17.0,5,0.0,18,40.0,normal
1:45:00 AM,19.0,Thursday,13.0,1,0.0,28,42.0,normal
2:00:00 AM,19.0,Thursday,19.0,0,1.0,20,40.0,normal
2:15:00 AM,19.0,Thursday,15.0,4,0.0,40,59.0,normal
2:30:00 AM,19.0,Thursday,14.0,3,1.0,26,44.0,normal
2:45:00 AM,19.0,Thursday,15.0,4,0.0,14,33.0,normal
3:00:00 AM,19.0,Thursday,12.0,3,1.0,13,29.0,normal
3:15:00 AM,19.0,Thursday,12.0,4,0.0,31,47.0,normal
3:30:00 AM,19.0,Thursday,17.0,4,1.0,20,42.0,normal
3:45:00 AM,19.0,Thursday,12.0,0,1.0,13,26.0,normal
4:00:00 AM,19.0,Thursday,18.0,2,0.0,16,36.0,normal
4:15:00 AM,19.0,Thursday,115.0,16,10.0,13,154.0,normal
4:30:00 AM,19.0,Thursday,117.0,5,10.0,15,147.0,normal
4:45:00 AM,19.0,Thursday,92.0,26,8.0,7,133.0,normal
5:00:00 AM,19.0,Thursday,88.0,3,6.0,4,101.0,low
5:15:00 AM,19.0,Thursday,109.0,11,4.0,3,127.0,normal
5:30:00 AM,19.0,Thursday,81.0,4,0.0,20,105.0,normal
5:45:00 AM,19.0,Thursday,118.0,2,5.0,19,144.0,normal
6:00:00 AM,19.0,Thursday,107.0,26,31.0,2,166.0,high
6:15:00 AM,19.0,Thursday,103.0,11,35.0,5,154.0,high
6:30:00 AM,19.0,Thursday,145.0,13,33.0,3,194.0,heavy
6:45:00 AM,19.0,Thursday,143.0,22,37.0,4,206.0,heavy
7:00:00 AM,19.0,Thursday,113.0,38,50.0,3,204.0,heavy
7:15:00 AM,19.0,Thursday,149.0,10,47.0,3,209.0,heavy
7:30:00 AM,19.0,Thursday,132.0,33,35.0,2,202.0,heavy
7:45:00 AM,19.0,Thursday,119.0,40,41.0,2,202.0,heavy
8:00:00 AM,19.0,Thursday,133.0,31,27.0,2,193.0,heavy
8:15:00 AM,19.0,Thursday,140.0,20,44.0,4,208.0,heavy
8:30:00 AM,19.0,Thursday,140.0,34,31.0,1,206.0,heavy
8:45:00 AM,19.0,Thursday,128.0,37,50.0,2,217.0,heavy
9:00:00 AM,19.0,Thursday,132.0,11,24.0,3,170.0,heavy
9:15:00 AM,19.0,Thursday,23.0,8,40.0,27,98.0,normal
9:30:00 AM,19.0,Thursday,75.0,2,18.0,29,124.0,high
9:45:00 AM,19.0,Thursday,99.0,14,33.0,14,160.0,high
10:00:00 AM,19.0,Thursday,10.0,1,13.0,7,31.0,low
10:15:00 AM,19.0,Thursday,74.0,21,29.0,26,150.0,high
10:30:00 AM,19.0,Thursday,29.0,15,25.0,5,74.0,normal
10:45:00 AM,19.0,Thursday,50.0,17,38.0,24,129.0,high
11:00:00 AM,19.0,Thursday,64.0,9,14.0,20,107.0,normal
11:15:00 AM,19.0,Thursday,49.0,5,10.0,21,85.0,normal
11:30:00 AM,19.0,Thursday,39.0,7,10.0,30,86.0,normal
11:45:00 AM,19.0,Thursday,68.0,5,5.0,24,102.0,normal
12:00:00 PM,19.0,Thursday,67.0,7,8.0,22,104.0,normal
12:15:00 PM,19.0,Thursday,47.0,8,3.0,25,83.0,normal
12:30:00 PM,19.0,Thursday,66.0,9,7.0,24,106.0,normal
12:45:00 PM,19.0,Thursday,46.0,8,3.0,22,79.0,normal
1:00:00 PM,19.0,Thursday,54.0,6,12.0,21,93.0,normal
1:15:00 PM,19.0,Thursday,18.0,16,32.0,18,84.0,normal
1:30:00 PM,19.0,Thursday,24.0,20,7.0,9,60.0,low
1:45:00 PM,19.0,Thursday,113.0,17,16.0,20,166.0,normal
2:00:00 PM,19.0,Thursday,52.0,13,15.0,10,90.0,low
2:15:00 PM,19.0,Thursday,58.0,26,25.0,18,127.0,normal
2:30:00 PM,19.0,Thursday,44.0,19,22.0,6,91.0,normal
2:45:00 PM,19.0,Thursday,8.0,26,34.0,9,77.0,normal
3:00:00 PM,19.0,Thursday,31.0,10,27.0,8,76.0,normal
3:15:00 PM,19.0,Thursday,115.0,24,16.0,5,160.0,normal
3:30:00 PM,19.0,Thursday,56.0,29,16.0,16,117.0,normal
3:45:00 PM,19.0,Thursday,7.0,12,33.0,12,64.0,normal
4:00:00 PM,19.0,Thursday,133.0,10,46.0,10,199.0,heavy
4:15:00 PM,19.0,Thursday,104.0,31,37.0,6,178.0,heavy
4:30:00 PM,19.0,Thursday,100.0,38,36.0,9,183.0,heavy
4:45:00 PM,19.0,Thursday,127.0,25,37.0,5,194.0,heavy
5:00:00 PM,19.0,Thursday,118.0,32,48.0,6,204.0,heavy
5:15:00 PM,19.0,Thursday,147.0,19,31.0,8,205.0,heavy
5:30:00 PM,19.0,Thursday,123.0,36,34.0,5,198.0,heavy
5:45:00 PM,19.0,Thursday,111.0,24,25.0,5,165.0,normal
6:00:00 PM,19.0,Thursday,121.0,16,42.0,8,187.0,heavy
6:15:00 PM,19.0,Thursday,119.0,38,47.0,7,211.0,heavy
6:30:00 PM,19.0,Thursday,132.0,30,41.0,6,209.0,heavy
6:45:00 PM,19.0,Thursday,52.0,6,12.0,18,88.0,normal
7:00:00 PM,19.0,Thursday,97.0,21,10.0,8,136.0,normal
7:15:00 PM,19.0,Thursday,50.0,16,20.0,31,117.0,high
7:30:00 PM,19.0,Thursday,94.0,25,19.0,8,146.0,normal
7:45:00 PM,19.0,Thursday,66.0,11,18.0,34,129.0,high
8:00:00 PM,19.0,Thursday,105.0,16,15.0,6,142.0,normal
8:15:00 PM,19.0,Thursday,56.0,23,10.0,18,107.0,normal
8:30:00 PM,19.0,Thursday,105.0,19,10.0,25,159.0,high
8:45:00 PM,19.0,Thursday,60.0,18,11.0,16,105.0,normal
9:00:00 PM,19.0,Thursday,88.0,10,14.0,11,123.0,normal
9:15:00 PM,19.0,Thursday,110.0,6,14.0,23,153.0,high
9:30:00 PM,19.0,Thursday,78.0,20,11.0,35,144.0,high
9:45:00 PM,19.0,Thursday,105.0,14,10.0,7,136.0,normal
10:00:00 PM,19.0,Thursday,18.0,1,0.0,10,29.0,low
10:15:00 PM,19.0,Thursday,18.0,1,0.0,27,46.0,normal
10:30:00 PM,19.0,Thursday,12.0,4,1.0,18,35.0,normal
10:45:00 PM,19.0,Thursday,15.0,4,1.0,32,52.0,normal
11:00:00 PM,19.0,Thursday,13.0,4,0.0,32,49.0,normal
11:15:00 PM,19.0,Thursday,14.0,4,0.0,15,33.0,normal
11:30:00 PM,19.0,Thursday,15.0,4,0.0,17,36.0,normal
11:45:00 PM,19.0,Thursday,14.0,0,1.0,21,36.0,normal
12:00:00 AM,20.0,Friday,17.0,5,0.0,37,59.0,normal
12:15:00 AM,20.0,Friday,14.0,4,1.0,12,31.0,low
12:30:00 AM,20.0,Friday,16.0,2,0.0,15,33.0,normal
12:45:00 AM,20.0,Friday,13.0,4,1.0,14,32.0,normal
1:00:00 AM,20.0,Friday,12.0,4,0.0,29,45.0,normal
1:15:00 AM,20.0,Friday,19.0,4,1.0,30,54.0,normal
1:30:00 AM,20.0,Friday,18.0,4,0.0,18,40.0,normal
1:45:00 AM,20.0,Friday,18.0,1,1.0,12,32.0,low
2:00:00 AM,20.0,Friday,20.0,4,1.0,21,46.0,normal
2:15:00 AM,20.0,Friday,10.0,2,1.0,20,33.0,normal
2:30:00 AM,20.0,Friday,18.0,5,1.0,23,47.0,normal
2:45:00 AM,20.0,Friday,16.0,5,1.0,30,52.0,normal
3:00:00 AM,20.0,Friday,12.0,3,0.0,40,55.0,normal
3:15:00 AM,20.0,Friday,12.0,2,0.0,40,54.0,normal
3:30:00 AM,20.0,Friday,16.0,0,1.0,37,54.0,normal
3:45:00 AM,20.0,Friday,15.0,4,1.0,16,36.0,normal
4:00:00 AM,20.0,Friday,13.0,0,0.0,38,51.0,normal
4:15:00 AM,20.0,Friday,61.0,5,3.0,14,83.0,normal
4:30:00 AM,20.0,Friday,27.0,15,6.0,10,58.0,low
4:45:00 AM,20.0,Friday,74.0,11,5.0,15,105.0,normal
5:00:00 AM,20.0,Friday,70.0,6,7.0,14,97.0,normal
5:15:00 AM,20.0,Friday,33.0,6,0.0,11,50.0,low
5:30:00 AM,20.0,Friday,29.0,12,1.0,13,55.0,normal
5:45:00 AM,20.0,Friday,69.0,5,7.0,10,91.0,low
6:00:00 AM,20.0,Friday,41.0,16,7.0,15,79.0,normal
6:15:00 AM,20.0,Friday,35.0,11,5.0,11,62.0,low
6:30:00 AM,20.0,Friday,25.0,9,6.0,14,54.0,normal
6:45:00 AM,20.0,Friday,65.0,15,1.0,11,92.0,low
7:00:00 AM,20.0,Friday,66.0,6,3.0,14,89.0,normal
7:15:00 AM,20.0,Friday,27.0,6,5.0,15,53.0,normal
7:30:00 AM,20.0,Friday,75.0,6,1.0,10,92.0,low
7:45:00 AM,20.0,Friday,54.0,11,4.0,12,81.0,low
8:00:00 AM,20.0,Friday,54.0,18,3.0,12,87.0,low
8:15:00 AM,20.0,Friday,69.0,8,0.0,14,91.0,normal
8:30:00 AM,20.0,Friday,52.0,19,6.0,10,87.0,low
8:45:00 AM,20.0,Friday,66.0,8,0.0,12,86.0,low
9:00:00 AM,20.0,Friday,54.0,11,0.0,13,78.0,normal
9:15:00 AM,20.0,Friday,151.0,48,15.0,3,217.0,heavy
9:30:00 AM,20.0,Friday,170.0,62,18.0,2,252.0,heavy
9:45:00 AM,20.0,Friday,134.0,59,11.0,3,207.0,heavy
10:00:00 AM,20.0,Friday,166.0,63,22.0,1,252.0,heavy
10:15:00 AM,20.0,Friday,173.0,64,10.0,2,249.0,heavy
10:30:00 AM,20.0,Friday,176.0,45,22.0,2,245.0,heavy
10:45:00 AM,20.0,Friday,162.0,59,27.0,1,249.0,heavy
11:00:00 AM,20.0,Friday,171.0,46,15.0,3,235.0,heavy
11:15:00 AM,20.0,Friday,158.0,44,26.0,2,230.0,heavy
11:30:00 AM,20.0,Friday,151.0,64,16.0,0,231.0,heavy
11:45:00 AM,20.0,Friday,162.0,65,14.0,3,244.0,heavy
12:00:00 PM,20.0,Friday,179.0,44,23.0,1,247.0,heavy
12:15:00 PM,20.0,Friday,175.0,59,11.0,3,248.0,heavy
12:30:00 PM,20.0,Friday,173.0,63,13.0,2,251.0,heavy
12:45:00 PM,20.0,Friday,144.0,66,11.0,3,224.0,heavy
1:00:00 PM,20.0,Friday,132.0,68,22.0,4,226.0,heavy
1:15:00 PM,20.0,Friday,161.0,50,10.0,0,221.0,heavy
1:30:00 PM,20.0,Friday,151.0,56,29.0,1,237.0,heavy
1:45:00 PM,20.0,Friday,168.0,59,24.0,1,252.0,heavy
2:00:00 PM,20.0,Friday,144.0,65,20.0,3,232.0,heavy
2:15:00 PM,20.0,Friday,179.0,63,12.0,2,256.0,heavy
2:30:00 PM,20.0,Friday,161.0,56,12.0,4,233.0,heavy
2:45:00 PM,20.0,Friday,134.0,67,12.0,1,214.0,heavy
3:00:00 PM,20.0,Friday,140.0,70,23.0,4,237.0,heavy
3:15:00 PM,20.0,Friday,66.0,29,24.0,1,120.0,normal
3:30:00 PM,20.0,Friday,60.0,27,17.0,2,106.0,normal
3:45:00 PM,20.0,Friday,89.0,27,10.0,2,128.0,normal
4:00:00 PM,20.0,Friday,81.0,29,5.0,0,115.0,normal
4:15:00 PM,20.0,Friday,78.0,22,12.0,1,113.0,normal
4:30:00 PM,20.0,Friday,71.0,24,18.0,2,115.0,normal
4:45:00 PM,20.0,Friday,50.0,26,9.0,1,86.0,low
5:00:00 PM,20.0,Friday,55.0,28,5.0,0,88.0,low
5:15:00 PM,20.0,Friday,61.0,20,25.0,1,107.0,normal
5:30:00 PM,20.0,Friday,76.0,22,14.0,2,114.0,normal
5:45:00 PM,20.0,Friday,50.0,20,23.0,1,94.0,normal
6:00:00 PM,20.0,Friday,89.0,26,0.0,2,117.0,normal
6:15:00 PM,20.0,Friday,62.0,20,17.0,0,99.0,normal
6:30:00 PM,20.0,Friday,83.0,20,23.0,2,128.0,normal
6:45:00 PM,20.0,Friday,65.0,20,2.0,0,87.0,low
7:00:00 PM,20.0,Friday,60.0,21,2.0,1,84.0,low
7:15:00 PM,20.0,Friday,36.0,8,3.0,9,56.0,low
7:30:00 PM,20.0,Friday,39.0,5,4.0,11,59.0,low
7:45:00 PM,20.0,Friday,26.0,8,3.0,0,37.0,low
8:00:00 PM,20.0,Friday,23.0,4,0.0,5,32.0,low
8:15:00 PM,20.0,Friday,50.0,2,0.0,4,56.0,low
8:30:00 PM,20.0,Friday,30.0,2,3.0,1,36.0,low
8:45:00 PM,20.0,Friday,48.0,10,4.0,2,64.0,low
9:00:00 PM,20.0,Friday,39.0,6,6.0,1,52.0,low
9:15:00 PM,20.0,Friday,47.0,10,3.0,9,69.0,low
9:30:00 PM,20.0,Friday,26.0,3,5.0,3,37.0,low
9:45:00 PM,20.0,Friday,25.0,6,3.0,9,43.0,low
10:00:00 PM,20.0,Friday,19.0,1,0.0,11,31.0,low
10:15:00 PM,20.0,Friday,16.0,5,0.0,26,47.0,normal
10:30:00 PM,20.0,Friday,15.0,2,1.0,39,57.0,normal
10:45:00 PM,20.0,Friday,14.0,5,0.0,11,30.0,low
11:00:00 PM,20.0,Friday,12.0,2,0.0,20,34.0,normal
11:15:00 PM,20.0,Friday,11.0,2,0.0,35,48.0,normal
11:30:00 PM,20.0,Friday,18.0,5,1.0,11,35.0,low
11:45:00 PM,20.0,Friday,17.0,2,0.0,20,39.0,normal
12:00:00 AM,21.0,Sunday,19.0,5,1.0,30,55.0,normal
12:15:00 AM,21.0,Sunday,17.0,4,1.0,24,46.0,normal
12:30:00 AM,21.0,Sunday,16.0,3,0.0,14,33.0,normal
12:45:00 AM,21.0,Sunday,16.0,3,1.0,23,43.0,normal
1:00:00 AM,21.0,Sunday,20.0,0,1.0,17,38.0,normal
1:15:00 AM,21.0,Sunday,20.0,0,0.0,37,57.0,normal
1:30:00 AM,21.0,Sunday,18.0,0,1.0,30,49.0,normal
1:45:00 AM,21.0,Sunday,19.0,1,0.0,14,34.0,normal
2:00:00 AM,21.0,Sunday,18.0,5,0.0,29,52.0,normal
2:15:00 AM,21.0,Sunday,11.0,1,0.0,22,34.0,normal
2:30:00 AM,21.0,Sunday,20.0,3,0.0,24,47.0,normal
2:45:00 AM,21.0,Sunday,12.0,2,1.0,10,25.0,low
3:00:00 AM,21.0,Sunday,19.0,5,1.0,31,56.0,normal
3:15:00 AM,21.0,Sunday,10.0,0,0.0,32,42.0,normal
3:30:00 AM,21.0,Sunday,14.0,1,1.0,12,28.0,low
3:45:00 AM,21.0,Sunday,14.0,2,1.0,24,41.0,normal
4:00:00 AM,21.0,Sunday,10.0,3,0.0,32,45.0,normal
4:15:00 AM,21.0,Sunday,97.0,23,6.0,17,143.0,normal
4:30:00 AM,21.0,Sunday,104.0,22,7.0,11,144.0,normal
4:45:00 AM,21.0,Sunday,100.0,15,8.0,20,143.0,normal
5:00:00 AM,21.0,Sunday,87.0,7,7.0,4,105.0,low
5:15:00 AM,21.0,Sunday,77.0,27,8.0,10,122.0,normal
5:30:00 AM,21.0,Sunday,51.0,7,4.0,5,67.0,low
5:45:00 AM,21.0,Sunday,79.0,1,10.0,6,96.0,low
6:00:00 AM,21.0,Sunday,100.0,40,29.0,5,174.0,heavy
6:15:00 AM,21.0,Sunday,112.0,13,39.0,0,164.0,high
6:30:00 AM,21.0,Sunday,120.0,16,34.0,2,172.0,heavy
6:45:00 AM,21.0,Sunday,123.0,14,26.0,3,166.0,high
7:00:00 AM,21.0,Sunday,142.0,27,27.0,4,200.0,heavy
7:15:00 AM,21.0,Sunday,139.0,38,49.0,2,228.0,heavy
7:30:00 AM,21.0,Sunday,134.0,24,21.0,2,181.0,heavy
7:45:00 AM,21.0,Sunday,102.0,13,31.0,0,146.0,high
8:00:00 AM,21.0,Sunday,102.0,16,43.0,4,165.0,high
8:15:00 AM,21.0,Sunday,106.0,16,32.0,1,155.0,high
8:30:00 AM,21.0,Sunday,117.0,19,42.0,3,181.0,heavy
8:45:00 AM,21.0,Sunday,139.0,36,40.0,3,218.0,heavy
9:00:00 AM,21.0,Sunday,121.0,13,25.0,2,161.0,normal
9:15:00 AM,21.0,Sunday,65.0,19,16.0,11,111.0,normal
9:30:00 AM,21.0,Sunday,12.0,25,39.0,28,104.0,normal
9:45:00 AM,21.0,Sunday,98.0,21,10.0,5,134.0,normal
10:00:00 AM,21.0,Sunday,58.0,9,25.0,13,105.0,normal
10:15:00 AM,21.0,Sunday,81.0,10,39.0,29,159.0,high
10:30:00 AM,21.0,Sunday,67.0,20,33.0,29,149.0,high
10:45:00 AM,21.0,Sunday,68.0,22,25.0,16,131.0,normal
11:00:00 AM,21.0,Sunday,47.0,10,6.0,22,85.0,normal
11:15:00 AM,21.0,Sunday,45.0,7,10.0,27,89.0,normal
11:30:00 AM,21.0,Sunday,54.0,5,11.0,24,94.0,normal
11:45:00 AM,21.0,Sunday,61.0,7,15.0,28,111.0,normal
12:00:00 PM,21.0,Sunday,56.0,5,4.0,29,94.0,normal
12:15:00 PM,21.0,Sunday,23.0,5,4.0,27,59.0,normal
12:30:00 PM,21.0,Sunday,31.0,6,8.0,23,68.0,normal
12:45:00 PM,21.0,Sunday,27.0,7,14.0,28,76.0,normal
1:00:00 PM,21.0,Sunday,30.0,7,3.0,30,70.0,normal
1:15:00 PM,21.0,Sunday,114.0,21,5.0,14,154.0,normal
1:30:00 PM,21.0,Sunday,46.0,24,35.0,16,121.0,high
1:45:00 PM,21.0,Sunday,68.0,29,29.0,20,146.0,high
2:00:00 PM,21.0,Sunday,45.0,16,15.0,5,81.0,low
2:15:00 PM,21.0,Sunday,86.0,13,11.0,20,130.0,normal
2:30:00 PM,21.0,Sunday,44.0,11,19.0,15,89.0,normal
2:45:00 PM,21.0,Sunday,45.0,17,13.0,20,95.0,normal
3:00:00 PM,21.0,Sunday,106.0,17,7.0,12,142.0,normal
3:15:00 PM,21.0,Sunday,44.0,16,9.0,13,82.0,normal
3:30:00 PM,21.0,Sunday,77.0,23,13.0,9,122.0,normal
3:45:00 PM,21.0,Sunday,53.0,17,26.0,8,104.0,normal
4:00:00 PM,21.0,Sunday,138.0,18,20.0,8,184.0,heavy
4:15:00 PM,21.0,Sunday,142.0,24,39.0,9,214.0,heavy
4:30:00 PM,21.0,Sunday,114.0,25,21.0,7,167.0,normal
4:45:00 PM,21.0,Sunday,116.0,35,42.0,6,199.0,heavy
5:00:00 PM,21.0,Sunday,149.0,22,37.0,8,216.0,heavy
